,Unnamed: 0,DateTime,posX,posY,posZ,rotX,rotY,rotZ,taskState,mapInteractions,participant,scenario,start_point,state,phase,routename,taskId,lockscreen
225039,225039,2023-09-21 17:02:44.210,-137.9965,1.321793,-1013.975,0,335.6369,0,,,8,3,e,,navigation,e_to_Kiosk,2.0,1
225040,225040,2023-09-21 17:02:44.759,-139.1507,1.305,-1013.129,0,342.6561,0,,,8,3,e,,navigation,e_to_Kiosk,2.0,1
225041,225041,2023-09-21 17:02:45.299,-139.4632,1.305004,-1011.557,0,351.98,0,,,8,3,e,,navigation,e_to_Kiosk,2.0,1
225042,225042,2023-09-21 17:02:45.842,-139.2753,1.304999,-1009.984,0,1.160658,0,,,8,3,e,,navigation,e_to_Kiosk,2.0,1
225043,225043,2023-09-21 17:02:46.382,-139.1897,1.304999,-1008.387,0,3.436057,0,,,8,3,e,,navigation,e_to_Kiosk,2.0,1
225044,225044,2023-09-21 17:02:46.915,-139.1191,1.304999,-1007.213,0,3.436057,0,,mapLog:isScreenLocked+False,8,3,e,,navigation,e_to_Kiosk,2.0,0
225045,225045,2023-09-21 17:02:46.918,-139.1191,1.304999,-1007.213,0,3.436057,0,,,8,3,e,,navigation,e_to_Kiosk,2.0,0
225046,225046,2023-09-21 17:02:46.975,-139.1108,1.304999,-1007.074,0,3.337458,0,,mapLog:positionXYZ+-138.3239+100+-1008.439,8,3,e,,navigation,e_to_Kiosk,2.0,0
225047,225047,2023-09-21 17:02:47.451,-139.0443,1.304999,-1005.802,0,2.914481,0,,,8,3,e,,navigation,e_to_Kiosk,2.0,0
225048,225048,2023-09-21 17:02:47.953,-138.9697,1.304999,-1004.342,0,2.914481,0,,,8,3,e,,navigation,e_to_Kiosk,2.0,0
225049,225049,2023-09-21 17:02:48.479,-138.8888,1.304999,-1002.757,0,2.914481,0,,,8,3,e,,navigation,e_to_Kiosk,2.0,0
225050,225050,2023-09-21 17:02:49.031,-138.8049,1.304999,-1001.112,0,2.914481,0,,,8,3,e,,navigation,e_to_Kiosk,2.0,0
225051,225051,2023-09-21 17:02:49.556,-138.7457,1.304999,-999.527,0,0.2456426,0,,,8,3,e,,navigation,e_to_Kiosk,2.0,0
225052,225052,2023-09-21 17:02:50.099,-138.834,1.304999,-997.9149,0,353.799,0,,,8,3,e,,navigation,e_to_Kiosk,2.0,0
225053,225053,2023-09-21 17:02:50.638,-139.0516,1.304999,-996.5861,0,346.4671,0,,,8,3,e,,navigation,e_to_Kiosk,2.0,0
225054,225054,2023-09-21 17:02:51.180,-139.5101,1.305003,-995.2274,0,341.6041,0,,,8,3,e,,navigation,e_to_Kiosk,2.0,0
225055,225055,2023-09-21 17:02:51.706,-140.0465,1.304999,-993.9879,0,341.5684,0,,,8,3,e,,navigation,e_to_Kiosk,2.0,0
225056,225056,2023-09-21 17:02:52.234,-140.2323,1.304999,-993.4344,0,341.5684,0,,,8,3,e,,navigation,e_to_Kiosk,2.0,0
225057,225057,2023-09-21 17:02:52.776,-140.4394,1.304999,-992.8181,0,341.5684,0,,,8,3,e,,navigation,e_to_Kiosk,2.0,0
225058,225058,2023-09-21 17:02:53.154,-140.3918,1.305009,-992.6805,0,341.5684,0,,mapLog:positionXYZ+-140.4394+100+-992.8181,8,3,e,,navigation,e_to_Kiosk,2.0,0
225059,225059,2023-09-21 17:02:53.319,-140.2818,1.305015,-992.7078,0,341.5684,0,,,8,3,e,,navigation,e_to_Kiosk,2.0,0
225060,225060,2023-09-21 17:02:53.756,-140.0112,1.305018,-992.5677,0,341.5684,0,,mapLog:zoom+100+rotationXYZ+90+354.2677+0,8,3,e,,navigation,e_to_Kiosk,2.0,0
225061,225061,2023-09-21 17:02:53.809,-139.9657,1.305018,-992.5435,0,341.5684,0,,mapLog:positionXYZ+-140.508+100+-991.9171,8,3,e,,navigation,e_to_Kiosk,2.0,0
225062,225062,2023-09-21 17:02:53.867,-139.9153,1.305018,-992.5042,0,341.5684,0,,,8,3,e,,navigation,e_to_Kiosk,2.0,0
225063,225063,2023-09-21 17:02:54.416,-139.9518,1.304999,-991.8992,0,341.5684,0,,,8,3,e,,navigation,e_to_Kiosk,2.0,0
225064,225064,2023-09-21 17:02:54.966,-140.3575,1.304999,-990.704,0,340.6355,0,,,8,3,e,,navigation,e_to_Kiosk,2.0,0
225065,225065,2023-09-21 17:02:55.512,-140.9939,1.304999,-989.2212,0,332.2573,0,,,8,3,e,,navigation,e_to_Kiosk,2.0,0
225066,225066,2023-09-21 17:02:56.072,-141.8935,1.304999,-987.8098,0,322.7383,0,,,8,3,e,,navigation,e_to_Kiosk,2.0,0
225067,225067,2023-09-21 17:02:56.571,-142.8783,1.155,-986.6901,0,314.2391,0,,,8,3,e,,navigation,e_to_Kiosk,2.0,0
225068,225068,2023-09-21 17:02:57.082,-144.0495,1.155,-985.7124,0,305.5699,0,,,8,3,e,,navigation,e_to_Kiosk,2.0,0
225069,225069,2023-09-21 17:02:57.609,-145.3999,1.155,-984.9003,0,296.5606,0,,,8,3,e,,navigation,e_to_Kiosk,2.0,0
225070,225070,2023-09-21 17:02:58.158,-146.8834,1.155,-984.3066,0,287.2115,0,,,8,3,e,,navigation,e_to_Kiosk,2.0,0
225071,225071,2023-09-21 17:02:58.668,-148.3528,1.155,-983.9734,0,278.5424,0,,,8,3,e,,navigation,e_to_Kiosk,2.0,0
225072,225072,2023-09-21 17:02:59.177,-149.847,1.155,-983.8645,0,269.8733,0,,,8,3,e,,navigation,e_to_Kiosk,2.0,0
225073,225073,2023-09-21 17:02:59.708,-149.862,1.155,-983.9885,0,261.2808,0,,,8,3,e,,navigation,e_to_Kiosk,2.0,0
225074,225074,2023-09-21 17:03:00.269,-149.8643,1.155,-984.323,0,257.1093,0,,,8,3,e,,navigation,e_to_Kiosk,2.0,0
225075,225075,2023-09-21 17:03:00.828,-149.9526,1.155,-984.8252,0,263.9243,0,,,8,3,e,,navigation,e_to_Kiosk,2.0,0
225076,225076,2023-09-21 17:03:01.348,-150.0753,1.155,-985.0009,0,272.765,0,,,8,3,e,,navigation,e_to_Kiosk,2.0,0
225077,225077,2023-09-21 17:03:01.858,-150.0799,1.155726,-985.0007,0,281.4356,0,,,8,3,e,,navigation,e_to_Kiosk,2.0,0
225078,225078,2023-09-21 17:03:02.359,-150.0675,1.158833,-985.0142,0,289.9361,0,,,8,3,e,,navigation,e_to_Kiosk,2.0,0
225079,225079,2023-09-21 17:03:02.909,-150.0658,1.155,-985.0104,0,291.8024,0,,,8,3,e,,navigation,e_to_Kiosk,2.0,0
225080,225080,2023-09-21 17:03:03.462,-150.0805,1.155,-985.0209,0,297.8253,0,,,8,3,e,,navigation,e_to_Kiosk,2.0,0
225081,225081,2023-09-21 17:03:04.005,-150.0738,1.157876,-985.0171,0,303.2664,0,,,8,3,e,,navigation,e_to_Kiosk,2.0,0
225082,225082,2023-09-21 17:03:04.170,-150.0712,1.155,-985.0181,0,303.2664,0,,mapLog:isScreenLocked+True,8,3,e,,navigation,e_to_Kiosk,2.0,1
225083,225083,2023-09-21 17:03:04.520,-150.0748,1.155154,-985.021,0,301.3881,0,,,8,3,e,,navigation,e_to_Kiosk,2.0,1
225084,225084,2023-09-21 17:03:05.062,-150.0857,1.15556,-985.0283,0,294.2096,0,,,8,3,e,,navigation,e_to_Kiosk,2.0,1
225085,225085,2023-09-21 17:03:05.609,-150.0751,1.155,-985.0132,0,292.7872,0,,,8,3,e,,navigation,e_to_Kiosk,2.0,1
225086,225086,2023-09-21 17:03:06.159,-150.0801,1.155,-985.0194,0,292.7872,0,,,8,3,e,,navigation,e_to_Kiosk,2.0,1
225087,225087,2023-09-21 17:03:06.707,-150.0879,1.155,-985.0231,0,292.7872,0,,,8,3,e,,navigation,e_to_Kiosk,2.0,1
225088,225088,2023-09-21 17:03:07.252,-150.0774,1.155,-985.0256,0,292.7872,0,,,8,3,e,,navigation,e_to_Kiosk,2.0,1
225089,225089,2023-09-21 17:03:07.799,-149.9814,1.155,-985.0693,0,292.7872,0,,,8,3,e,,navigation,e_to_Kiosk,2.0,1
225090,225090,2023-09-21 17:03:08.350,-149.8733,1.155,-985.1215,0,292.7872,0,,,8,3,e,,navigation,e_to_Kiosk,2.0,1
225091,225091,2023-09-21 17:03:08.896,-149.598,1.155,-985.2439,0,292.7872,0,,,8,3,e,,navigation,e_to_Kiosk,2.0,1
225092,225092,2023-09-21 17:03:09.447,-148.8486,1.155,-985.5636,0,292.7872,0,,,8,3,e,,navigation,e_to_Kiosk,2.0,1
225093,225093,2023-09-21 17:03:09.995,-149.0863,1.155,-985.4705,0,292.7872,0,,,8,3,e,,navigation,e_to_Kiosk,2.0,1
225094,225094,2023-09-21 17:03:10.541,-150.1049,1.155,-985.0559,0,292.7872,0,,,8,3,e,,navigation,e_to_Kiosk,2.0,1
225095,225095,2023-09-21 17:03:11.082,-151.0549,1.155,-985.2993,0,292.7872,0,,,8,3,e,,navigation,e_to_Kiosk,2.0,1
225096,225096,2023-09-21 17:03:11.622,-152.5437,1.155,-985.3013,0,292.7872,0,,,8,3,e,,navigation,e_to_Kiosk,2.0,1
225097,225097,2023-09-21 17:03:12.166,-154.0639,1.155,-985.0216,0,292.7872,0,,,8,3,e,,navigation,e_to_Kiosk,2.0,1
225098,225098,2023-09-21 17:03:12.719,-155.5518,1.155,-984.4037,0,292.7872,0,,,8,3,e,,navigation,e_to_Kiosk,2.0,1
225099,225099,2023-09-21 17:03:13.228,-156.968,1.155,-983.8309,0,289.8102,0,,,8,3,e,,navigation,e_to_Kiosk,2.0,1
225100,225100,2023-09-21 17:03:13.744,-158.3799,1.304999,-983.4257,0,281.1409,0,,,8,3,e,,navigation,e_to_Kiosk,2.0,1
225101,225101,2023-09-21 17:03:14.275,-159.9872,1.304999,-983.2434,0,271.9619,0,,mapLog:isScreenLocked+False,8,3,e,,navigation,e_to_Kiosk,2.0,0
225102,225102,2023-09-21 17:03:14.277,-159.9872,1.304999,-983.2434,0,271.9619,0,,,8,3,e,,navigation,e_to_Kiosk,2.0,0
225103,225103,2023-09-21 17:03:14.794,-160.7068,1.304999,-983.2611,0,264.3843,0,,,8,3,e,,navigation,e_to_Kiosk,2.0,0
225104,225104,2023-09-21 17:03:15.336,-160.7888,1.304999,-983.2759,0,263.4617,0,,,8,3,e,,navigation,e_to_Kiosk,2.0,0
225105,225105,2023-09-21 17:03:15.878,-161.1345,1.304999,-983.3197,0,263.4617,0,,,8,3,e,,navigation,e_to_Kiosk,2.0,0
225106,225106,2023-09-21 17:03:16.423,-161.5969,1.304999,-983.3774,0,263.4617,0,,,8,3,e,,navigation,e_to_Kiosk,2.0,0
225107,225107,2023-09-21 17:03:16.490,-161.6562,1.304999,-983.3851,0,263.4617,0,,mapLog:positionXYZ+-140.508+100+-991.9171,8,3,e,,navigation,e_to_Kiosk,2.0,0
225108,225108,2023-09-21 17:03:16.557,-161.7168,1.304999,-983.3928,0,263.4617,0,checkedIn:Kiosk,,8,3,e,end,navigation,,2.0,0
225109,225109,2023-09-21 17:03:16.623,-161.7702,1.304999,-983.3994,0,263.4617,0,,mapLog:positionXYZ+-140.508+100+-991.9171,8,3,e,,,,2.0,0
225110,225110,2023-09-21 17:03:16.968,-162.0692,1.305,-983.4362,0,263.4617,0,,,8,3,e,,,,2.0,0
225111,225111,2023-09-21 17:03:17.514,-162.6056,1.305,-983.5029,0,263.4617,0,,,8,3,e,,,,2.0,0
225112,225112,2023-09-21 17:03:18.064,-163.1846,1.305,-983.5753,0,263.4617,0,,,8,3,e,,,,2.0,0
225113,225113,2023-09-21 17:03:18.616,-163.181,1.305,-983.5813,0,263.4617,0,,,8,3,e,,,,2.0,0
225114,225114,2023-09-21 17:03:19.164,-163.181,1.305,-983.588,0,263.4617,0,,,8,3,e,,,,2.0,0
225115,225115,2023-09-21 17:03:19.713,-163.181,1.305,-983.5947,0,263.4617,0,,,8,3,e,,,,2.0,0
225116,225116,2023-09-21 17:03:20.263,-162.8145,1.305,-983.5577,0,263.4617,0,,,8,3,e,,,,2.0,0
225117,225117,2023-09-21 17:03:20.816,-162.3285,1.305,-983.5082,0,263.4617,0,,,8,3,e,,,,2.0,0
225118,225118,2023-09-21 17:03:21.372,-162.0905,1.304999,-983.4866,0,263.4617,0,,,8,3,e,,,,2.0,0
225119,225119,2023-09-21 17:03:21.917,-161.7056,1.304999,-983.4474,0,263.4617,0,,,8,3,e,,,,2.0,0
225120,225120,2023-09-21 17:03:22.396,-160.5583,1.304999,-983.3197,0,263.4617,0,,mapLog:positionXYZ+-140.508+100+-991.9171,8,3,e,,,,2.0,0
225121,225121,2023-09-21 17:03:22.462,-160.4061,1.304999,-983.3029,0,263.4617,0,taskAccepted,,8,3,e,,planning,,3.0,0
225122,225122,2023-09-21 17:03:22.465,-160.4061,1.304999,-983.3029,0,263.4617,0,,,8,3,e,,planning,,3.0,0
225123,225123,2023-09-21 17:03:22.535,-160.2314,1.304999,-983.2832,0,263.4617,0,,mapLog:positionXYZ+-138.4078+100+-992.1602,8,3,e,,planning,,3.0,0
225124,225124,2023-09-21 17:03:23.021,-159.9668,1.304999,-983.2576,0,263.4617,0,,,8,3,e,,planning,,3.0,0
225125,225125,2023-09-21 17:03:23.573,-160.2476,1.304999,-983.3081,0,258.0453,0,,,8,3,e,,planning,,3.0,0
225126,225126,2023-09-21 17:03:24.121,-160.8061,1.304999,-983.4778,0,248.6956,0,,,8,3,e,,planning,,3.0,0
225127,225127,2023-09-21 17:03:24.534,-161.0565,1.304999,-983.5959,0,241.5557,0,,mapLog:positionXYZ+-138.4078+100+-992.1602,8,3,e,,planning,,3.0,0
225128,225128,2023-09-21 17:03:24.603,-161.0565,1.304999,-983.5967,0,240.5357,0,,mapLog:positionXYZ+-138.7847+100+-991.9257,8,3,e,,planning,,3.0,0
225129,225129,2023-09-21 17:03:24.679,-161.0565,1.304999,-983.5977,0,239.1758,0,,,8,3,e,,planning,,3.0,0
225130,225130,2023-09-21 17:03:25.161,-161.0565,1.304999,-983.6035,0,231.0475,0,,mapLog:positionXYZ+-138.7847+100+-991.9257,8,3,e,,planning,,3.0,0
225131,225131,2023-09-21 17:03:25.232,-161.0565,1.304999,-983.6044,0,229.8575,0,,mapLog:positionXYZ+-139.0304+100+-991.678,8,3,e,,planning,,3.0,0
225132,225132,2023-09-21 17:03:25.234,-161.0565,1.304999,-983.6044,0,229.8575,0,,,8,3,e,,planning,,3.0,0
225133,225133,2023-09-21 17:03:25.771,-161.0565,1.304999,-983.611,0,221.3635,0,,,8,3,e,,planning,,3.0,0
225134,225134,2023-09-21 17:03:26.299,-161.0565,1.304999,-983.6173,0,215.6243,0,,,8,3,e,,planning,,3.0,0
225135,225135,2023-09-21 17:03:26.823,-161.0565,1.304999,-983.6237,0,207.956,0,,,8,3,e,,planning,,3.0,0
225136,225136,2023-09-21 17:03:27.344,-161.0565,1.304999,-983.63,0,199.4119,0,,,8,3,e,,planning,,3.0,0
225137,225137,2023-09-21 17:03:27.867,-161.0565,1.304999,-983.6365,0,193.7385,0,,,8,3,e,,planning,,3.0,0
225138,225138,2023-09-21 17:03:28.391,-161.0565,1.304999,-983.6428,0,193.7385,0,,,8,3,e,,planning,,3.0,0
225139,225139,2023-09-21 17:03:28.718,-161.0565,1.304999,-983.6469,0,193.7385,0,,mapLog:searchText+sup,8,3,e,,planning,,3.0,0
225140,225140,2023-09-21 17:03:28.916,-161.0565,1.304999,-983.6493,0,193.7385,0,,,8,3,e,,planning,,3.0,0
225141,225141,2023-09-21 17:03:29.443,-161.0565,1.304999,-983.6552,0,191.9296,0,,,8,3,e,,planning,,3.0,0
225142,225142,2023-09-21 17:03:29.702,-161.0565,1.304999,-983.6583,0,189.2576,0,,mapLog:positionXYZ+-139.0304+100+-991.678,8,3,e,,planning,,3.0,0
225143,225143,2023-09-21 17:03:29.780,-161.0565,1.304999,-983.6592,0,188.4388,0,,mapLog:suggestionClicked+supermarket,8,3,e,,planning,,3.0,0
225144,225144,2023-09-21 17:03:29.836,-161.0565,1.304999,-983.66,0,187.4135,0,,mapLog:positionXYZ+-597.3012+100+-850.9099,8,3,e,,planning,,3.0,0
225145,225145,2023-09-21 17:03:29.970,-161.0565,1.304999,-983.6616,0,185.4849,0,,,8,3,e,,planning,,3.0,0
225146,225146,2023-09-21 17:03:30.488,-161.2578,1.305008,-983.6918,0,179.9185,0,,,8,3,e,,planning,,3.0,0
225147,225147,2023-09-21 17:03:30.868,-161.2657,1.305,-983.6959,0,179.3062,0,,mapLog:positionXYZ+-597.3012+100+-850.9099,8,3,e,,planning,,3.0,0
225148,225148,2023-09-21 17:03:30.930,-161.2657,1.305,-983.6967,0,179.3062,0,,mapLog:MapButtonPoiClick+buttonOnFocusOnPlayer,8,3,e,,planning,,3.0,0
225149,225149,2023-09-21 17:03:30.995,-161.2657,1.305,-983.6975,0,179.3062,0,,mapLog:positionXYZ+-165.5663+100+-981.9976,8,3,e,,planning,,3.0,0
225150,225150,2023-09-21 17:03:30.999,-161.2657,1.305,-983.6975,0,179.3062,0,,,8,3,e,,planning,,3.0,0
225151,225151,2023-09-21 17:03:31.508,-161.2657,1.305,-983.7018,0,179.3062,0,,,8,3,e,,planning,,3.0,0
225152,225152,2023-09-21 17:03:31.697,-161.2657,1.305,-983.7018,0,179.3062,0,,mapLog:zoom+900+rotationXYZ+90+354.2677+0,8,3,e,,planning,,3.0,0
225153,225153,2023-09-21 17:03:32.021,-161.2657,1.305,-983.7018,0,179.3062,0,,,8,3,e,,planning,,3.0,0
225154,225154,2023-09-21 17:03:32.530,-161.2657,1.305,-983.7018,0,179.3062,0,,,8,3,e,,planning,,3.0,0
225155,225155,2023-09-21 17:03:33.041,-161.2657,1.305,-983.7018,0,179.3062,0,,,8,3,e,,planning,,3.0,0
225156,225156,2023-09-21 17:03:33.549,-161.2657,1.305,-983.7018,0,179.3062,0,,mapLog:zoom+308.8597+rotationXYZ+89.98022+349.7248+0,8,3,e,,planning,,3.0,0
225157,225157,2023-09-21 17:03:33.551,-161.2657,1.305,-983.7018,0,179.3062,0,,,8,3,e,,planning,,3.0,0
225158,225158,2023-09-21 17:03:33.741,-161.2657,1.305,-983.7018,0,179.3062,0,,mapLog:positionXYZ+-161.2657+100+-983.6975,8,3,e,,planning,,3.0,0
225159,225159,2023-09-21 17:03:33.806,-161.2657,1.305,-983.7018,0,179.3062,0,,mapLog:MapButtonPoiClick+PoiClick_Migros,8,3,e,,planning,,3.0,0
225160,225160,2023-09-21 17:03:33.868,-161.2657,1.305,-983.7018,0,179.3062,0,,mapLog:positionXYZ+-162.9023+100+-984.5613,8,3,e,,planning,,3.0,0
225161,225161,2023-09-21 17:03:34.061,-161.2657,1.305,-983.7018,0,179.3062,0,,,8,3,e,,planning,,3.0,0
225162,225162,2023-09-21 17:03:34.571,-161.2657,1.305,-983.7018,0,179.3062,0,,,8,3,e,,planning,,3.0,0
225163,225163,2023-09-21 17:03:34.635,-161.2657,1.305,-983.7018,0,179.3062,0,,mapLog:positionXYZ+-162.9023+100+-984.5613,8,3,e,,planning,,3.0,0
225164,225164,2023-09-21 17:03:34.635,-161.2657,1.305,-983.7018,0,179.3062,0,setNavigationTarget:Migros,,8,3,e,start,navigation,e_to_Migros,3.0,0
225165,225165,2023-09-21 17:03:34.697,-161.2657,1.305,-983.7018,0,179.3062,0,,mapLog:MapButtonPoiClick+buttonOnFollowPlayer,8,3,e,,navigation,e_to_Migros,3.0,0
225166,225166,2023-09-21 17:03:34.698,-161.2657,1.305,-983.7018,0,179.3062,0,,mapLog:MapButtonPoiClick+PoiClick_choseYES_Migros,8,3,e,,navigation,e_to_Migros,3.0,0
225167,225167,2023-09-21 17:03:34.772,-161.2657,1.305,-983.7018,0,179.3062,0,,mapLog:positionXYZ+-160.0476+99.9999+-983.408,8,3,e,,navigation,e_to_Migros,3.0,0
225168,225168,2023-09-21 17:03:35.083,-161.2657,1.305,-983.7062,0,179.3062,0,,,8,3,e,,navigation,e_to_Migros,3.0,0
225169,225169,2023-09-21 17:03:35.597,-161.2508,1.305,-984.9491,0,179.3062,0,,,8,3,e,,navigation,e_to_Migros,3.0,0
225170,225170,2023-09-21 17:03:36.100,-161.2325,1.305,-986.4506,0,179.3062,0,,,8,3,e,,navigation,e_to_Migros,3.0,0
225171,225171,2023-09-21 17:03:36.610,-161.2138,1.305,-987.9821,0,179.3062,0,,,8,3,e,,navigation,e_to_Migros,3.0,0
225172,225172,2023-09-21 17:03:37.118,-161.1951,1.305,-989.5135,0,179.3062,0,,,8,3,e,,navigation,e_to_Migros,3.0,0
225173,225173,2023-09-21 17:03:37.641,-161.1795,1.305,-991.056,0,179.3062,0,,,8,3,e,,navigation,e_to_Migros,3.0,0
225174,225174,2023-09-21 17:03:38.146,-161.6286,1.305016,-991.2317,0,179.3062,0,,,8,3,e,,navigation,e_to_Migros,3.0,0
225175,225175,2023-09-21 17:03:38.647,-162.2119,1.305016,-992.2397,0,179.3062,0,,,8,3,e,,navigation,e_to_Migros,3.0,0
225176,225176,2023-09-21 17:03:39.179,-162.1942,1.305,-993.8313,0,179.3062,0,,,8,3,e,,navigation,e_to_Migros,3.0,0
225177,225177,2023-09-21 17:03:39.712,-162.455,1.30501,-994.8926,0,179.3062,0,,,8,3,e,,navigation,e_to_Migros,3.0,0
225178,225178,2023-09-21 17:03:40.237,-163.2201,1.305017,-995.3391,0,179.3062,0,,,8,3,e,,navigation,e_to_Migros,3.0,0
225179,225179,2023-09-21 17:03:40.744,-163.3832,1.305,-996.8104,0,179.3062,0,,,8,3,e,,navigation,e_to_Migros,3.0,0
225180,225180,2023-09-21 17:03:41.251,-163.3649,1.305,-998.3119,0,179.3062,0,,,8,3,e,,navigation,e_to_Migros,3.0,0
225181,225181,2023-09-21 17:03:41.790,-163.3437,1.305,-999.9335,0,178.7989,0,,,8,3,e,,navigation,e_to_Migros,3.0,0
225182,225182,2023-09-21 17:03:42.317,-163.2831,1.305,-1001.525,0,176.8653,0,,,8,3,e,,navigation,e_to_Migros,3.0,0
225183,225183,2023-09-21 17:03:42.818,-163.1819,1.304743,-1003.026,0,175.4508,0,,,8,3,e,,navigation,e_to_Migros,3.0,0
225184,225184,2023-09-21 17:03:43.337,-163.0481,1.304651,-1004.588,0,174.8528,0,,,8,3,e,,navigation,e_to_Migros,3.0,0
225185,225185,2023-09-21 17:03:43.876,-162.9031,1.304596,-1006.21,0,174.8528,0,,,8,3,e,,navigation,e_to_Migros,3.0,0
225186,225186,2023-09-21 17:03:44.421,-162.8817,1.304586,-1007.192,0,174.7862,0,,,8,3,e,,navigation,e_to_Migros,3.0,0
225187,225187,2023-09-21 17:03:44.971,-162.9337,1.304607,-1008.012,0,174.6722,0,,,8,3,e,,navigation,e_to_Migros,3.0,0
225188,225188,2023-09-21 17:03:45.028,-162.9404,1.304609,-1008.107,0,174.67,0,,mapLog:isScreenLocked+True,8,3,e,,navigation,e_to_Migros,3.0,1
225189,225189,2023-09-21 17:03:45.482,-162.9919,1.304629,-1008.877,0,174.6665,0,,,8,3,e,,navigation,e_to_Migros,3.0,1
225190,225190,2023-09-21 17:03:46.016,-163.1128,1.30467,-1009.809,0,174.1422,0,,,8,3,e,,navigation,e_to_Migros,3.0,1
225191,225191,2023-09-21 17:03:46.564,-163.1903,1.304704,-1010.734,0,170.53,0,,,8,3,e,,navigation,e_to_Migros,3.0,1
225192,225192,2023-09-21 17:03:47.070,-163.0493,1.304998,-1011.531,0,166.4593,0,,,8,3,e,,navigation,e_to_Migros,3.0,1
225193,225193,2023-09-21 17:03:47.586,-162.9883,1.305,-1011.764,0,162.5914,0,,,8,3,e,,navigation,e_to_Migros,3.0,1
225194,225194,2023-09-21 17:03:48.101,-162.7283,1.305,-1012.459,0,156.6582,0,,,8,3,e,,navigation,e_to_Migros,3.0,1
225195,225195,2023-09-21 17:03:48.651,-162.5392,1.305,-1012.858,0,153.9788,0,,,8,3,e,,navigation,e_to_Migros,3.0,1
225196,225196,2023-09-21 17:03:49.204,-162.1512,1.304999,-1013.667,0,155.7212,0,,,8,3,e,,navigation,e_to_Migros,3.0,1
225197,225197,2023-09-21 17:03:49.764,-161.7891,1.304999,-1014.68,0,165.0711,0,,,8,3,e,,navigation,e_to_Migros,3.0,1
225198,225198,2023-09-21 17:03:50.296,-161.5444,1.30501,-1015.368,0,174.421,0,,,8,3,e,,navigation,e_to_Migros,3.0,1
225199,225199,2023-09-21 17:03:50.831,-161.4009,1.304999,-1015.809,0,183.4309,0,,,8,3,e,,navigation,e_to_Migros,3.0,1
225200,225200,2023-09-21 17:03:51.379,-161.487,1.304999,-1016.409,0,192.7808,0,,,8,3,e,,navigation,e_to_Migros,3.0,1
225201,225201,2023-09-21 17:03:51.939,-161.6871,1.304999,-1017.052,0,202.3007,0,,,8,3,e,,navigation,e_to_Migros,3.0,1
225202,225202,2023-09-21 17:03:52.440,-161.9395,1.304999,-1017.564,0,210.8006,0,,,8,3,e,,navigation,e_to_Migros,3.0,1
225203,225203,2023-09-21 17:03:52.950,-162.2089,1.304999,-1018.094,0,219.4705,0,,,8,3,e,,navigation,e_to_Migros,3.0,1
225204,225204,2023-09-21 17:03:53.483,-162.4731,1.305009,-1018.389,0,228.4804,0,,,8,3,e,,navigation,e_to_Migros,3.0,1
225205,225205,2023-09-21 17:03:54.013,-162.4982,1.305018,-1018.361,0,237.3416,0,,,8,3,e,,navigation,e_to_Migros,3.0,1
225206,225206,2023-09-21 17:03:54.543,-162.5408,1.305019,-1018.32,0,239.356,0,,,8,3,e,,navigation,e_to_Migros,3.0,1
225207,225207,2023-09-21 17:03:55.072,-163.2094,1.30502,-1018.005,0,239.356,0,,,8,3,e,,navigation,e_to_Migros,3.0,1
225208,225208,2023-09-21 17:03:55.600,-163.8633,1.305017,-1017.612,0,238.7334,0,,,8,3,e,,navigation,e_to_Migros,3.0,1
225209,225209,2023-09-21 17:03:56.124,-164.1882,1.305017,-1017.034,0,230.7791,0,,,8,3,e,,navigation,e_to_Migros,3.0,1
225210,225210,2023-09-21 17:03:56.649,-164.3883,1.301143,-1016.817,0,223.5468,0,,,8,3,e,,navigation,e_to_Migros,3.0,1
225211,225211,2023-09-21 17:03:57.162,-165.119,1.304134,-1016.146,0,222.7064,0,,,8,3,e,,navigation,e_to_Migros,3.0,1
225212,225212,2023-09-21 17:03:57.663,-166.2208,1.41325,-1016.112,0,221.4862,0,,,8,3,e,,navigation,e_to_Migros,3.0,1
225213,225213,2023-09-21 17:03:58.168,-166.8989,1.544921,-1016.759,0,219.6928,0,,,8,3,e,,navigation,e_to_Migros,3.0,1
225214,225214,2023-09-21 17:03:58.673,-167.7564,1.57616,-1016.954,0,218.2089,0,,,8,3,e,,navigation,e_to_Migros,3.0,1
225215,225215,2023-09-21 17:03:59.242,-168.5032,1.463943,-1017.878,0,218.0886,0,,,8,3,e,,navigation,e_to_Migros,3.0,1
225216,225216,2023-09-21 17:03:59.760,-169.3785,1.304956,-1018.912,0,218.0886,0,,,8,3,e,,navigation,e_to_Migros,3.0,1
225217,225217,2023-09-21 17:04:00.252,-170.2063,1.305003,-1020.036,0,218.0886,0,,,8,3,e,,navigation,e_to_Migros,3.0,1
225218,225218,2023-09-21 17:04:00.764,-170.0344,1.305014,-1020.941,0,212.1183,0,,,8,3,e,,navigation,e_to_Migros,3.0,1
225219,225219,2023-09-21 17:04:01.271,-170.7318,1.304999,-1022.203,0,206.6942,0,,,8,3,e,,navigation,e_to_Migros,3.0,1
225220,225220,2023-09-21 17:04:01.769,-171.344,1.317428,-1023.456,0,205.9515,0,,,8,3,e,,navigation,e_to_Migros,3.0,1
225221,225221,2023-09-21 17:04:02.339,-172.0478,1.155,-1024.904,0,205.9515,0,,,8,3,e,,navigation,e_to_Migros,3.0,1
