"","id","scenario_id","action_type_re","t_id","p_desc","task_time","count_task_phases","task_phase_time_sum","phase_perc"
"350","22","4","set_navigation",3,"navigating",76.3399999141693,1,69.1529998779297,0.905855383228712
"351","22","4","task_accepted",4,"planning",74.3689999580383,1,18.5969998836517,0.250063869275435
"352","22","4","set_navigation",4,"navigating",74.3689999580383,1,55.7720000743866,0.749936130724565
"353","23","1","task_accepted",1,"planning",41.4859998226166,1,6.52099990844727,0.157185555038552
"354","23","1","set_navigation",1,"navigating",41.4859998226166,1,34.9649999141693,0.842814444961448
"355","23","1","task_accepted",2,"planning",88.191999912262,1,6.25600004196167,0.0709361398787358
"356","23","1","set_navigation",2,"navigating",88.191999912262,1,81.9359998703003,0.929063860121264
"357","23","1","task_accepted",3,"planning",55.7239997386932,1,4.55399990081787,0.081724210791992
"358","23","1","set_navigation",3,"navigating",55.7239997386932,1,51.1699998378754,0.918275789208008
"359","23","1","task_accepted",4,"planning",57.345999956131,1,3.23399996757507,0.0563945169680369
"360","23","1","set_navigation",4,"navigating",57.345999956131,1,54.1119999885559,0.943605483031963
"361","23","2","task_accepted",1,"planning",175.574000120163,1,12.1100001335144,0.0689737667606041
"362","23","2","set_navigation",1,"navigating",175.574000120163,1,163.463999986649,0.931026233239396
"363","23","2","task_accepted",2,"planning",87.4939999580383,1,5.39199995994568,0.0616270825717381
"364","23","2","set_navigation",2,"navigating",87.4939999580383,1,82.1019999980927,0.938372917428262
"365","23","2","task_accepted",3,"planning",46.9590001106262,1,4.34300017356873,0.0924849371438375
"366","23","2","set_navigation",3,"navigating",46.9590001106262,1,42.6159999370575,0.907515062856162
"367","23","2","task_accepted",4,"planning",72.9420001506805,1,6.57400012016296,0.0901264032598869
"368","23","2","set_navigation",4,"navigating",72.9420001506805,1,66.3680000305176,0.909873596740113
"369","23","3","task_accepted",1,"planning",258.019999980927,1,9.78699994087219,0.037931167900146
"370","23","3","set_navigation",1,"navigating",258.019999980927,1,248.233000040054,0.962068832099854
"371","23","3","task_accepted",2,"planning",67.345999956131,1,18.6340000629425,0.276690524679723
"372","23","3","set_navigation",2,"navigating",67.345999956131,1,48.7119998931885,0.723309475320277
"373","23","3","task_accepted",3,"planning",66.7009999752045,1,11.210000038147,0.168063447959014
"374","23","3","set_navigation",3,"navigating",66.7009999752045,1,55.4909999370575,0.831936552040986
"375","23","3","task_accepted",4,"planning",70.4070000648499,1,7.37700009346008,0.104776514929841
"376","23","3","set_navigation",4,"navigating",70.4070000648499,1,63.0299999713898,0.895223485070159
"377","23","4","task_accepted",1,"planning",128.674000024796,1,9.39400005340576,0.0730062021200517
"378","23","4","set_navigation",1,"navigating",128.674000024796,1,119.27999997139,0.926993797879948
"379","23","4","task_accepted",2,"planning",231.856999874115,1,7.85899996757507,0.0338958926055373
"380","23","4","set_navigation",2,"navigating",231.856999874115,1,223.99799990654,0.966104107394463
"381","23","4","task_accepted",3,"planning",96.6440000534058,1,6.89100003242493,0.0713029264994924
"382","23","4","set_navigation",3,"navigating",96.6440000534058,1,89.7530000209808,0.928697073500508
"383","23","4","task_accepted",4,"planning",120.415000200272,1,4.75,0.039446912694431
"384","23","4","set_navigation",4,"navigating",120.415000200272,1,115.665000200272,0.960553087305569
"385","24","1","task_accepted",1,"planning",68.9060001373291,1,12.4390001296997,0.180521291395653
"386","24","1","set_navigation",1,"navigating",68.9060001373291,1,56.4670000076294,0.819478708604347
"387","24","1","task_accepted",2,"planning",142.214999914169,1,7.13100004196167,0.0501423903685647
"388","24","1","set_navigation",2,"navigating",142.214999914169,1,135.083999872208,0.949857609631435
"389","24","1","task_accepted",3,"planning",68.4630000591278,1,7.41700005531311,0.108335890172903
"390","24","1","set_navigation",3,"navigating",68.4630000591278,1,61.0460000038147,0.891664109827097
"391","24","1","task_accepted",4,"planning",94.5659999847412,1,17.6099998950958,0.18621914745191
"392","24","1","set_navigation",4,"navigating",94.5659999847412,1,76.9560000896454,0.81378085254809
"393","24","2","task_accepted",1,"planning",85.1570000648499,1,7.91100001335144,0.0928989984067893
"394","24","2","set_navigation",1,"navigating",85.1570000648499,1,77.2460000514984,0.907101001593211
"395","24","2","task_accepted",2,"planning",46.1269998550415,1,10.3339998722076,0.224033644171163
"396","24","2","set_navigation",2,"navigating",46.1269998550415,1,35.7929999828339,0.775966355828837
"397","24","2","task_accepted",3,"planning",207.019999742508,1,8.72599983215332,0.0421505160999263
"398","24","2","set_navigation",3,"navigating",207.019999742508,1,198.293999910355,0.957849483900074
"399","24","2","task_accepted",4,"planning",35.4170000553131,1,4.48000001907349,0.12649292746638
"400","24","2","set_navigation",4,"navigating",35.4170000553131,1,30.9370000362396,0.87350707253362
"401","24","3","task_accepted",1,"planning",101.371000051498,1,12.0030000209808,0.11840664504526
"402","24","3","set_navigation",1,"navigating",101.371000051498,1,89.3680000305176,0.88159335495474
"403","24","3","task_accepted",2,"planning",98.8620002269745,1,11.6400001049042,0.117739880623295
"404","24","3","set_navigation",2,"navigating",98.8620002269745,1,87.2220001220703,0.882260119376705
"405","24","3","task_accepted",3,"planning",56.9170000553131,1,6.0699999332428,0.106646519095241
"406","24","3","set_navigation",3,"navigating",56.9170000553131,1,50.8470001220703,0.893353480904759
"407","24","3","task_accepted",4,"planning",81.3369998931885,1,6.73099994659424,0.0827544654392634
"408","24","3","set_navigation",4,"navigating",81.3369998931885,1,74.6059999465942,0.917245534560737
"409","24","4","task_accepted",1,"planning",71.9610002040863,1,17.3340001106262,0.240880477779156
"410","24","4","set_navigation",1,"navigating",71.9610002040863,1,54.6270000934601,0.759119522220844
"411","24","4","task_accepted",2,"planning",136.391000032425,1,19.6619999408722,0.144159071611747
"412","24","4","set_navigation",2,"navigating",136.391000032425,1,116.729000091553,0.855840928388253
"413","24","4","task_accepted",3,"planning",174.819000005722,1,23.9579999446869,0.137044600094399
"414","24","4","set_navigation",3,"navigating",174.819000005722,1,150.861000061035,0.862955399905601
"415","24","4","task_accepted",4,"planning",88.3200001716614,1,7.33300018310547,0.0830276287234243
"416","24","4","set_navigation",4,"navigating",88.3200001716614,1,80.9869999885559,0.916972371276576
"417","25","1","task_accepted",1,"planning",95.3120000362396,1,14.1310000419617,0.148260450274769
"418","25","1","set_navigation",1,"navigating",95.3120000362396,1,81.180999994278,0.851739549725231
"419","25","1","task_accepted",2,"planning",102.978999853134,1,17.5969998836517,0.170879498817702
"420","25","1","set_navigation",2,"navigating",102.978999853134,1,85.3819999694824,0.829120501182298
"421","25","1","task_accepted",3,"planning",42.2110002040863,1,4.82000017166138,0.114188248284976
"422","25","1","set_navigation",3,"navigating",42.2110002040863,1,37.3910000324249,0.885811751715024
"423","25","1","task_accepted",4,"planning",35.3639998435974,1,4.20499992370605,0.11890623069515
"424","25","1","set_navigation",4,"navigating",35.3639998435974,1,31.1589999198914,0.88109376930485
"425","25","2","task_accepted",1,"planning",137.529000043869,1,10.720999956131,0.0779544674411302
"426","25","2","set_navigation",1,"navigating",137.529000043869,1,126.808000087738,0.92204553255887
"427","25","2","task_accepted",2,"planning",67.7060000896454,1,4.51300001144409,0.0666558356049494
"428","25","2","set_navigation",2,"navigating",67.7060000896454,1,63.1930000782013,0.933344164395051
"429","25","2","task_accepted",3,"planning",39.3770000934601,1,5.11199998855591,0.129821976697634
"430","25","2","set_navigation",3,"navigating",39.3770000934601,1,34.2650001049042,0.870178023302366
"431","25","2","task_accepted",4,"planning",25.4900000095367,1,7.97399997711182,0.312828559204725
"432","25","2","set_navigation",4,"navigating",25.4900000095367,1,17.5160000324249,0.687171440795275
"433","25","3","task_accepted",1,"planning",110.289000034332,1,3.59500002861023,0.0325961793786427
"434","25","3","set_navigation",1,"navigating",110.289000034332,1,106.694000005722,0.967403820621357
"435","25","3","task_accepted",2,"planning",144.902000188828,1,8.19800019264221,0.0565761699766675
"436","25","3","set_navigation",2,"navigating",144.902000188828,1,136.703999996185,0.943423830023333
"437","25","3","task_accepted",3,"planning",76.0929999351501,1,7.51999998092651,0.0988264359052133
"438","25","3","set_navigation",3,"navigating",76.0929999351501,1,68.5729999542236,0.901173564094787
"439","25","3","task_accepted",4,"planning",55.0179998874664,1,6.85899996757507,0.124668290043339
"440","25","3","set_navigation",4,"navigating",55.0179998874664,1,48.1589999198914,0.875331709956661
"441","25","4","task_accepted",1,"planning",118.052999734879,1,7.31399989128113,0.061955222719514
"442","25","4","set_navigation",1,"navigating",118.052999734879,1,110.738999843597,0.938044777280486
"443","25","4","task_accepted",2,"planning",202.855999946594,1,2.39499998092651,0.0118064044522077
"444","25","4","set_navigation",2,"navigating",202.855999946594,1,200.460999965668,0.988193595547792
"445","25","4","task_accepted",3,"planning",83.6670000553131,1,5.15100002288818,0.0615654920038104
"446","25","4","set_navigation",3,"navigating",83.6670000553131,1,78.5160000324249,0.93843450799619
"447","25","4","task_accepted",4,"planning",65.0139999389648,3,7.125,0.109591780334835
"448","25","4","set_navigation",4,"navigating",65.0139999389648,3,57.8889999389648,0.890408219665165
"449","26","1","task_accepted",1,"planning",45.5829999446869,1,5.98300004005432,0.131255074201225
"450","26","1","set_navigation",1,"navigating",45.5829999446869,1,39.5999999046326,0.868744925798775
"451","26","1","task_accepted",2,"planning",109.444000005722,1,11.4939999580383,0.105021745892305
"452","26","1","set_navigation",2,"navigating",109.444000005722,1,97.9500000476837,0.894978254107695
"453","26","1","task_accepted",3,"planning",74.1090002059937,1,16.9830000400543,0.229162449808368
"454","26","1","set_navigation",3,"navigating",74.1090002059937,1,57.1260001659393,0.770837550191632
"455","26","1","task_accepted",4,"planning",128.004999876022,1,10.3120000362396,0.0805593535114033
"456","26","1","set_navigation",4,"navigating",128.004999876022,1,117.692999839783,0.919440646488597
"457","26","2","task_accepted",1,"planning",107.019000053406,1,15.2960000038147,0.14292789127334
"458","26","2","set_navigation",1,"navigating",107.019000053406,1,91.7230000495911,0.85707210872666
"459","26","2","task_accepted",2,"planning",59.914999961853,1,12.5870001316071,0.210080950339998
"460","26","2","set_navigation",2,"navigating",59.914999961853,1,47.327999830246,0.789919049660001
"461","26","2","task_accepted",3,"planning",108.794000148773,1,15.4809999465942,0.142296449486409
"462","26","2","set_navigation",3,"navigating",108.794000148773,1,93.313000202179,0.857703550513591
"463","26","2","task_accepted",4,"planning",136.376000165939,1,12.1530001163483,0.0891139210826008
"464","26","2","set_navigation",4,"navigating",136.376000165939,1,124.223000049591,0.910886078917399
"465","26","3","task_accepted",1,"planning",79.0970001220703,1,10.8289999961853,0.136907847067182
"466","26","3","set_navigation",1,"navigating",79.0970001220703,1,68.268000125885,0.863092152932818
"467","26","3","task_accepted",2,"planning",224.110000133514,1,12.3480000495911,0.0550979431628874
"468","26","3","set_navigation",2,"navigating",224.110000133514,1,211.762000083923,0.944902056837113
"469","26","3","task_accepted",3,"planning",63.4949998855591,1,12.305999994278,0.193810536521896
"470","26","3","set_navigation",3,"navigating",63.4949998855591,1,51.1889998912811,0.806189463478104
"471","26","3","task_accepted",4,"planning",160.232000112534,1,6.58899998664856,0.0411216235335076
"472","26","3","set_navigation",4,"navigating",160.232000112534,1,153.643000125885,0.958878376466492
"473","26","4","task_accepted",1,"planning",115.65499997139,1,11.1789999008179,0.0966581635345059
"474","26","4","set_navigation",1,"navigating",115.65499997139,1,104.476000070572,0.903341836465494
"475","26","4","task_accepted",2,"planning",112.023999929428,1,19.0820000171661,0.170338499153639
"476","26","4","set_navigation",2,"navigating",112.023999929428,1,92.941999912262,0.829661500846361
"477","26","4","task_accepted",3,"planning",137.140000104904,2,25.845999956131,0.188464342543097
"478","26","4","set_navigation",3,"navigating",137.140000104904,2,111.294000148773,0.811535657456903
"479","26","4","task_accepted",4,"planning",111.386999845505,1,20.4019999504089,0.183163205568933
"480","26","4","set_navigation",4,"navigating",111.386999845505,1,90.9849998950958,0.816836794431067
"481","27","1","task_accepted",1,"planning",49.548999786377,1,5.28299999237061,0.106621728292144
"482","27","1","set_navigation",1,"navigating",49.548999786377,1,44.2659997940063,0.893378271707856
"483","27","1","task_accepted",2,"planning",86.3650000095367,1,83.9909999370575,0.972512012132031
"484","27","1","set_navigation",2,"navigating",86.3650000095367,1,2.37400007247925,0.0274879878679685
"485","27","1","task_accepted",3,"planning",122.352999925613,2,22.28600025177,0.182145106906403
"486","27","1","set_navigation_wrong",3,"navigating",122.352999925613,2,100.066999673843,0.817854893093597
"487","27","1","task_accepted",4,"planning",53.0820000171661,1,15.0499999523163,0.283523603998517
"488","27","1","set_navigation",4,"navigating",53.0820000171661,1,38.0320000648499,0.716476396001483
"489","27","2","task_accepted",1,"planning",106.136000156403,1,4.43900012969971,0.0418236990574204
"490","27","2","set_navigation",1,"navigating",106.136000156403,1,101.697000026703,0.95817630094258
"491","27","2","task_accepted",2,"planning",29.4730000495911,1,3.03399991989136,0.102941672540507
"492","27","2","set_navigation",2,"navigating",29.4730000495911,1,26.4390001296997,0.897058327459493
"493","27","2","task_accepted",3,"planning",65.6339998245239,1,4.09699988365173,0.0624219138648457
"494","27","2","set_navigation",3,"navigating",65.6339998245239,1,61.5369999408722,0.937578086135154
"495","27","2","task_accepted",4,"planning",66.6789996623993,1,5.90999984741211,0.0886336009438485
"496","27","2","set_navigation",4,"navigating",66.6789996623993,1,60.7689998149872,0.911366399056151
"497","27","3","task_accepted",1,"planning",88.3710000514984,1,9.01300001144409,0.101990472057482
"498","27","3","set_navigation",1,"navigating",88.3710000514984,1,79.3580000400543,0.898009527942518
"499","27","3","task_accepted",2,"planning",79.1379997730255,1,20.050999879837,0.253367534399972
"500","27","3","set_navigation",2,"navigating",79.1379997730255,1,59.0869998931885,0.746632465600028
"501","27","3","task_accepted",3,"planning",51.4949998855591,2,20.3619999885559,0.395417031436213
"502","27","3","set_navigation_wrong",3,"navigating",51.4949998855591,2,31.1329998970032,0.604582968563787
"503","27","3","task_accepted",4,"planning",35.1859998703003,1,2.66799998283386,0.0758256122511346
"504","27","3","set_navigation",4,"navigating",35.1859998703003,1,32.5179998874664,0.924174387748865
"505","27","4","task_accepted",1,"planning",30.782999753952,1,2.97999978065491,0.0968066726593897
"506","27","4","set_navigation",1,"navigating",30.782999753952,1,27.8029999732971,0.90319332734061
"507","27","4","task_accepted",2,"planning",109.986999988556,1,7.48600006103516,0.0680625897771016
"508","27","4","set_navigation",2,"navigating",109.986999988556,1,102.500999927521,0.931937410222898
"509","27","4","task_accepted",3,"planning",43.393000125885,1,3.55400013923645,0.0819026139913382
"510","27","4","set_navigation",3,"navigating",43.393000125885,1,39.8389999866486,0.918097386008662
"511","27","4","task_accepted",4,"planning",51.5429997444153,1,4.14399981498718,0.0803988870561649
"512","27","4","set_navigation",4,"navigating",51.5429997444153,1,47.3989999294281,0.919601112943835
"513","28","1","task_accepted",1,"planning",34.9319999217987,1,3.01799988746643,0.0863964243164646
"514","28","1","set_navigation",1,"navigating",34.9319999217987,1,31.9140000343323,0.913603575683535
"515","28","1","task_accepted",2,"planning",72.2430002689362,1,6.00800013542175,0.0831637682966655
"516","28","1","set_navigation",2,"navigating",72.2430002689362,1,66.2350001335144,0.916836231703335
"517","28","1","task_accepted",3,"planning",29.8359999656677,1,3.85199999809265,0.129105778339092
"518","28","1","set_navigation",3,"navigating",29.8359999656677,1,25.9839999675751,0.870894221660908
"519","28","1","task_accepted",4,"planning",106.832000017166,1,10.2339999675751,0.0957952670167238
"520","28","1","set_navigation",4,"navigating",106.832000017166,1,96.5980000495911,0.904204732983276
"521","28","2","task_accepted",1,"planning",96.1610000133514,1,7.34999990463257,0.0764343122847314
"522","28","2","set_navigation",1,"navigating",96.1610000133514,1,88.8110001087189,0.923565687715269
"523","28","2","task_accepted",2,"planning",64.433000087738,1,4.92700004577637,0.0764670283716
"524","28","2","set_navigation",2,"navigating",64.433000087738,1,59.5060000419617,0.9235329716284
"525","28","2","task_accepted",3,"planning",93.5990002155304,1,6.05000019073486,0.064637444596668
"526","28","2","set_navigation",3,"navigating",93.5990002155304,1,87.5490000247955,0.935362555403332
"527","28","2","task_accepted",4,"planning",84.8770000934601,1,10.6870000362396,0.125911613564003
"528","28","2","set_navigation",4,"navigating",84.8770000934601,1,74.1900000572205,0.874088386435997
"529","28","3","task_accepted",1,"planning",166.56500005722,1,37.2369999885559,0.223558370460564
"530","28","3","set_navigation",1,"navigating",166.56500005722,1,129.328000068665,0.776441629539436
"531","28","3","task_accepted",2,"planning",27.8210000991821,1,5.68900012969971,0.204485823996922
"532","28","3","set_navigation",2,"navigating",27.8210000991821,1,22.1319999694824,0.795514176003078
"533","28","3","task_accepted",3,"planning",38.3220000267029,1,5.61199998855591,0.146443295878228
"534","28","3","set_navigation",3,"navigating",38.3220000267029,1,32.710000038147,0.853556704121772
"535","28","3","task_accepted",4,"planning",67.664999961853,1,5.63800001144409,0.0833222495325882
"536","28","3","set_navigation",4,"navigating",67.664999961853,1,62.0269999504089,0.916677750467412
"537","28","4","task_accepted",1,"planning",67.9289999008179,1,12.6589999198914,0.186356341744683
"538","28","4","set_navigation",1,"navigating",67.9289999008179,1,55.2699999809265,0.813643658255317
"539","28","4","task_accepted",2,"planning",61.635999917984,1,4.3659999370575,0.0708352252395859
"540","28","4","set_navigation",2,"navigating",61.635999917984,1,57.2699999809265,0.929164774760414
"541","28","4","task_accepted",3,"planning",69.0259997844696,1,22.6029999256134,0.327456320751459
"542","28","4","set_navigation",3,"navigating",69.0259997844696,1,46.4229998588562,0.672543679248541
"543","28","4","task_accepted",4,"planning",70.0260000228882,1,5.86400008201599,0.0837403261659859
"544","28","4","set_navigation",4,"navigating",70.0260000228882,1,64.1619999408722,0.916259673834014
"545","29","1","task_accepted",1,"planning",48.5319998264313,1,18.1599998474121,0.374186102208009
"546","29","1","set_navigation",1,"navigating",48.5319998264313,1,30.3719999790192,0.625813897791991
"547","29","1","task_accepted",2,"planning",149.712000131607,1,50.7750000953674,0.339151170585743
"548","29","1","set_navigation",2,"navigating",149.712000131607,1,98.9370000362396,0.660848829414257
"549","29","1","task_accepted",3,"planning",90.7239999771118,1,14.7739999294281,0.16284555281023
"550","29","1","set_navigation",3,"navigating",90.7239999771118,1,75.9500000476837,0.83715444718977
"551","29","1","task_accepted",4,"planning",175.193999767303,1,19.9829998016357,0.114062124434499
"552","29","1","set_navigation",4,"navigating",175.193999767303,1,155.210999965668,0.885937875565501
"553","29","2","task_accepted",1,"planning",123.135999679565,1,19.9629998207092,0.162121555618654
"554","29","2","set_navigation",1,"navigating",123.135999679565,1,103.172999858856,0.837878444381346
"555","29","2","task_accepted",2,"planning",170.524000167847,1,20.0780000686646,0.117742957289893
"556","29","2","set_navigation",2,"navigating",170.524000167847,1,150.446000099182,0.882257042710107
"557","29","2","task_accepted",3,"planning",104.983999729156,1,9.52899980545044,0.090766210375237
"558","29","2","set_navigation",3,"navigating",104.983999729156,1,95.454999923706,0.909233789624763
"559","29","2","task_accepted",4,"planning",71.1750001907349,1,20.2350001335144,0.28429926349545
"560","29","2","set_navigation",4,"navigating",71.1750001907349,1,50.9400000572205,0.71570073650455
"561","29","3","task_accepted",1,"planning",91.8380000591278,1,11.9579999446869,0.13020753867667
"562","29","3","set_navigation",1,"navigating",91.8380000591278,1,79.8800001144409,0.86979246132333
"563","29","3","task_accepted",2,"planning",86.5469999313354,1,30.3999998569489,0.351254230430489
"564","29","3","set_navigation",2,"navigating",86.5469999313354,1,56.1470000743866,0.648745769569511
"565","29","3","task_accepted",3,"planning",47.5239999294281,1,11.4839999675751,0.241646325743383
"566","29","3","set_navigation",3,"navigating",47.5239999294281,1,36.039999961853,0.758353674256617
"567","29","3","task_accepted",4,"planning",87.3329999446869,1,12.430999994278,0.142340237964472
"568","29","3","set_navigation",4,"navigating",87.3329999446869,1,74.9019999504089,0.857659762035528
"569","29","4","task_accepted",1,"planning",103.391000032425,1,6.00999999046326,0.0581288505631867
"570","29","4","set_navigation",1,"navigating",103.391000032425,1,97.3810000419617,0.941871149436813
"571","29","4","task_accepted",2,"planning",155.260000228882,1,4.42000007629395,0.028468376077406
"572","29","4","set_navigation",2,"navigating",155.260000228882,1,150.840000152588,0.971531623922594
"573","29","4","task_accepted",3,"planning",93.4070000648499,1,10.7539999485016,0.115130557035719
"574","29","4","set_navigation",3,"navigating",93.4070000648499,1,82.6530001163483,0.884869442964281
"575","29","4","task_accepted",4,"planning",59.1270000934601,1,5.00799989700317,0.0846990357888476
"576","29","4","set_navigation",4,"navigating",59.1270000934601,1,54.1190001964569,0.915300964211152
"577","30","1","task_accepted",1,"planning",60.4660003185272,1,16.1890001296997,0.267737241498001
"578","30","1","set_navigation",1,"navigating",60.4660003185272,1,44.2770001888275,0.732262758501999
"579","30","1","task_accepted",2,"planning",72.2590000629425,1,12.0759999752045,0.167121050176247
"580","30","1","set_navigation",2,"navigating",72.2590000629425,1,60.183000087738,0.832878949823753
"581","30","1","task_accepted",3,"planning",78.9049999713898,1,15.7330000400543,0.199391674111387
"582","30","1","set_navigation",3,"navigating",78.9049999713898,1,63.1719999313354,0.800608325888613
"583","30","1","task_accepted",4,"planning",106.271000385284,1,12.4120001792908,0.116795740458744
"584","30","1","set_navigation",4,"navigating",106.271000385284,1,93.8590002059937,0.883204259541256
"585","30","2","task_accepted",1,"planning",120.409999847412,1,11.8389999866486,0.0983223984856022
"586","30","2","set_navigation",1,"navigating",120.409999847412,1,108.570999860764,0.901677601514398
"587","30","2","task_accepted",2,"planning",72.2869999408722,1,15.1429998874664,0.209484414899675
"588","30","2","set_navigation",2,"navigating",72.2869999408722,1,57.1440000534058,0.790515585100325
"589","30","2","task_accepted",3,"planning",135.43399977684,1,18.2539999485016,0.134781517038405
"590","30","2","set_navigation",3,"navigating",135.43399977684,1,117.179999828339,0.865218482961595
"591","30","2","task_accepted",4,"planning",114.113999605179,2,30.6669998168945,0.268740031223152
"592","30","2","set_navigation",4,"navigating",114.113999605179,2,83.4469997882843,0.731259968776848
"593","30","3","task_accepted",1,"planning",142.539000034332,1,12.210000038147,0.0856607667740481
"594","30","3","set_navigation",1,"navigating",142.539000034332,1,130.328999996185,0.914339233225952
"595","30","3","task_accepted",2,"planning",167.906999588013,1,10.1509997844696,0.0604560846741157
"596","30","3","set_navigation",2,"navigating",167.906999588013,1,157.755999803543,0.939543915325884
"597","30","3","task_accepted",3,"planning",107.704999685287,2,46.5609998703003,0.432301193132639
"598","30","3","set_navigation",3,"navigating",107.704999685287,2,61.1439998149872,0.567698806867361
"599","30","3","task_accepted",4,"planning",55.7440001964569,1,10.9610002040863,0.196631030522689
"600","30","3","set_navigation",4,"navigating",55.7440001964569,1,44.7829999923706,0.803368969477311
"601","30","4","task_accepted",1,"planning",101.681999921799,1,14.8029999732971,0.145581322010599
"602","30","4","set_navigation",1,"navigating",101.681999921799,1,86.8789999485016,0.854418677989401
"603","30","4","task_accepted",2,"planning",174.3109998703,1,9.52199983596802,0.0546265000089097
"604","30","4","set_navigation",2,"navigating",174.3109998703,1,164.789000034332,0.94537349999109
"605","30","4","task_accepted",3,"planning",135.827999830246,1,11.3759999275208,0.083752981283227
"606","30","4","set_navigation",3,"navigating",135.827999830246,1,124.451999902725,0.916247018716773
"607","30","4","task_accepted",4,"planning",98.5310001373291,1,11.3480000495911,0.115171875184202
"608","30","4","set_navigation",4,"navigating",98.5310001373291,1,87.183000087738,0.884828124815798
"609","31","1","task_accepted",1,"planning",79.8510000705719,1,17.1579999923706,0.214875204783991
"610","31","1","set_navigation",1,"navigating",79.8510000705719,1,62.6930000782013,0.785124795216009
"611","31","1","task_accepted",2,"planning",85.4189999103546,1,9.66899991035461,0.113194955694892
"612","31","1","set_navigation",2,"navigating",85.4189999103546,1,75.75,0.886805044305108
"613","31","1","task_accepted",3,"planning",169.490000009537,2,8.6010000705719,0.050746357130733
"614","31","1","set_navigation",3,"navigating",169.490000009537,2,160.888999938965,0.949253642869267
"615","31","1","task_accepted",4,"planning",101.006000041962,2,6.02600002288818,0.0596598223905982
"616","31","1","set_navigation_wrong",4,"navigating",101.006000041962,2,94.9800000190735,0.940340177609402
"617","31","2","task_accepted",1,"planning",115.359000205994,1,17.933000087738,0.155453844569696
"618","31","2","set_navigation",1,"navigating",115.359000205994,1,97.4260001182556,0.844546155430304
"619","31","2","task_accepted",2,"planning",98.8680000305176,1,14.6960000991821,0.148642635581239
"620","31","2","set_navigation",2,"navigating",98.8680000305176,1,84.1719999313354,0.851357364418761
"621","31","2","task_accepted",3,"planning",56.9870002269745,1,5.36800003051758,0.0941969222653812
"622","31","2","set_navigation",3,"navigating",56.9870002269745,1,51.6190001964569,0.905803077734619
"623","31","2","task_accepted",4,"planning",29.9850001335144,1,3.53800010681152,0.117992332534862
"624","31","2","set_navigation",4,"navigating",29.9850001335144,1,26.4470000267029,0.882007667465138
"625","31","3","task_accepted",1,"planning",143.197999954224,1,18.625,0.1300646657492
"626","31","3","set_navigation",1,"navigating",143.197999954224,1,124.572999954224,0.8699353342508
"627","31","3","task_accepted",2,"planning",176.215000152588,1,22.7380001544952,0.129035553924501
"628","31","3","set_navigation",2,"navigating",176.215000152588,1,153.476999998093,0.870964446075499
"629","31","3","task_accepted",3,"planning",251.154000043869,1,25.4340000152588,0.10126854444212
"630","31","3","set_navigation",3,"navigating",251.154000043869,1,225.72000002861,0.89873145555788
"631","31","4","task_accepted",1,"planning",274.879999876022,1,38.6710000038147,0.140683207295024
"632","31","4","set_navigation",1,"navigating",274.879999876022,1,236.208999872208,0.859316792704976
"633","31","4","task_accepted",2,"planning",77.5240001678467,1,4.02800011634827,0.0519581046853526
"634","31","4","set_navigation",2,"navigating",77.5240001678467,1,73.4960000514984,0.948041895314647
"635","31","4","task_accepted",3,"planning",158.901000022888,1,9.83299994468689,0.0618812968028555
"636","31","4","set_navigation",3,"navigating",158.901000022888,1,149.068000078201,0.938118703197145
"637","31","4","task_accepted",4,"planning",68.5699996948242,1,4.8899998664856,0.071313984078298
"638","31","4","set_navigation",4,"navigating",68.5699996948242,1,63.6799998283386,0.928686015921702
"639","32","1","task_accepted",1,"planning",103.170000076294,1,13.2760000228882,0.128680818193958
"640","32","1","set_navigation",1,"navigating",103.170000076294,1,89.8940000534058,0.871319181806042
"641","32","1","task_accepted",2,"planning",160.545999765396,1,13.4289999008179,0.0836458081823372
"642","32","1","set_navigation",2,"navigating",160.545999765396,1,147.116999864578,0.916354191817663
"643","32","1","task_accepted",3,"planning",57.625,1,13.095999956131,0.227262472123748
"644","32","1","set_navigation",3,"navigating",57.625,1,44.529000043869,0.772737527876252
"645","32","1","task_accepted",4,"planning",15.4720001220703,1,2.88199996948242,0.186271971738892
"646","32","1","set_navigation",4,"navigating",15.4720001220703,1,12.5900001525879,0.813728028261108
"647","32","2","task_accepted",1,"planning",115.434000015259,1,12.904000043869,0.111786822272149
"648","32","2","set_navigation",1,"navigating",115.434000015259,1,102.52999997139,0.888213177727851
"649","32","2","task_accepted",2,"planning",101.443000078201,1,16.8129999637604,0.16573839447571
"650","32","2","set_navigation",2,"navigating",101.443000078201,1,84.6300001144409,0.83426160552429
"651","32","2","task_accepted",3,"planning",28.1210000514984,1,8.24600005149841,0.29323281662805
"652","32","2","set_navigation",3,"navigating",28.1210000514984,1,19.875,0.70676718337195
"653","32","2","task_accepted",4,"planning",188.246000051498,2,35.5739998817444,0.188976126302882
"654","32","2","set_navigation",4,"navigating",188.246000051498,2,152.672000169754,0.811023873697117
"655","32","3","task_accepted",1,"planning",66.4029998779297,1,7.30799984931946,0.110055266520397
"656","32","3","set_navigation",1,"navigating",66.4029998779297,1,59.0950000286102,0.889944733479603
"657","32","3","task_accepted",2,"planning",60.8599998950958,1,8.72499990463257,0.143361812679458
"658","32","3","set_navigation",2,"navigating",60.8599998950958,1,52.1349999904633,0.856638187320542
"659","32","3","task_accepted",3,"planning",131.863000154495,1,18.9100000858307,0.143406414715842
